customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-4445,Female,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Mailed check,73.94,1180.48,No
CUST-4446,Female,0,No,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,71.51,5071.46,No
CUST-4447,Female,1,No,No,49,Yes,No,Fiber optic,No,No,No,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),50.5,2423.88,Yes
CUST-4448,Female,1,Yes,No,64,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),25.58,1724.66,No
CUST-4449,Male,0,No,No,31,No,No,No,No,No,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),108.46,3300.57,No
CUST-4450,Female,0,No,No,35,Yes,Yes,DSL,No,No internet service,No,Yes,Yes,Yes,One year,Yes,Mailed check,99.07,3515.18,No
CUST-4451,Female,0,Yes,Yes,12,No,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,32.09,361.29,No
CUST-4452,Male,0,Yes,No,69,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,Yes,No,One year,No,Electronic check,96.45,6609.5,No
CUST-4453,Female,1,No,No,57,Yes,No,DSL,No,No internet service,No internet service,No,No internet service,No,Two year,Yes,Credit card (automatic),81.21,4694.81,No
CUST-4454,Female,0,Yes,No,13,Yes,No,DSL,No,No,No internet service,No,No,No,Month-to-month,No,Electronic check,59.32,775.25,No
CUST-4455,Male,0,No,No,36,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),43.66,1573.93,No
CUST-4456,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),104.83,7009.76,No
CUST-4457,Male,0,No,No,39,Yes,Yes,No,No internet service,No internet service,No,No,Yes,No,One year,No,Mailed check,88.72,3431.01,No
CUST-4458,Female,1,Yes,Yes,58,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),73.32,4243.72,No
CUST-4459,Female,0,Yes,No,15,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,No internet service,Two year,No,Credit card (automatic),79.57,1032.21,No
CUST-4460,Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No,Month-to-month,Yes,Electronic check,27.2,1566.52,No
CUST-4461,Female,0,Yes,No,3,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,65.87,217.23,No
CUST-4462,Female,0,Yes,No,44,Yes,No,DSL,No internet service,No,Yes,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),37.56,1711.78,No
CUST-4463,Female,0,No,No,27,Yes,Yes,No,No internet service,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,39.05,1122.53,Yes
CUST-4464,Male,0,Yes,Yes,65,Yes,Yes,DSL,No internet service,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,84.79,5463.5,No
CUST-4465,Female,0,Yes,No,30,Yes,Yes,No,Yes,No internet service,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),110.04,3310.84,No
CUST-4466,Male,1,No,No,2,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,Yes,No,Month-to-month,No,Electronic check,58.78,7.89,Yes
CUST-4467,Female,0,No,Yes,7,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No,No,Month-to-month,Yes,Mailed check,38.98,255.29,No
CUST-4468,Female,0,No,No,23,Yes,Yes,No,No,Yes,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,83.52,1962.14,No
CUST-4469,Male,0,Yes,Yes,14,No,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,105.99,1482.99,No
CUST-4470,Male,1,No,Yes,42,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,93.58,3913.77,No
CUST-4471,Male,0,No,No,30,Yes,No,Fiber optic,No internet service,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.74,3171.54,Yes
CUST-4472,Male,0,Yes,No,72,Yes,No,DSL,No internet service,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,72.19,5261.82,Yes
CUST-4473,Female,0,No,Yes,44,Yes,No,DSL,No internet service,Yes,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),93.94,4121.12,No
CUST-4474,Female,0,Yes,No,65,Yes,Yes,No,No internet service,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Mailed check,32.15,2093.38,No
CUST-4475,Female,0,No,No,7,Yes,Yes,DSL,Yes,No internet service,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),53.18,448.23,No
CUST-4476,Female,0,Yes,Yes,70,Yes,No phone service,DSL,No,No,No internet service,Yes,No,Yes,One year,No,Mailed check,57.34,4002.38,No
CUST-4477,Male,0,No,No,56,Yes,No,No,No,Yes,No internet service,No internet service,Yes,No,One year,No,Electronic check,69.64,3818.01,No
CUST-4478,Male,1,No,Yes,29,Yes,No,DSL,Yes,No,No internet service,No,Yes,No,Two year,Yes,Bank transfer (automatic),111.84,3311.78,No
CUST-4479,Female,0,No,Yes,17,Yes,No,Fiber optic,No,Yes,No,No internet service,No,No,Month-to-month,No,Mailed check,106.3,1857.88,Yes
CUST-4480,Female,0,No,No,68,Yes,No,No,No,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,31.59,2037.29,No
CUST-4481,Male,1,No,Yes,38,No,Yes,Fiber optic,No,No internet service,No,No,No internet service,No,Month-to-month,Yes,Mailed check,35.45,1340.59,No
CUST-4482,Female,0,No,No,59,No,No,Fiber optic,No,No,No,No internet service,No internet service,No,One year,Yes,Electronic check,54.12,3191.97,No
CUST-4483,Female,0,No,No,42,Yes,Yes,No,Yes,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,47.37,2057.97,No
CUST-4484,Male,0,Yes,No,44,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,80.09,3523.24,No
CUST-4485,Male,0,Yes,No,22,Yes,No,DSL,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Mailed check,109.18,2410.26,No
CUST-4486,Male,0,No,Yes,68,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),115.19,7842.77,No
CUST-4487,Male,0,No,Yes,5,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,No internet service,Two year,Yes,Credit card (automatic),84.01,396.75,Yes
CUST-4488,Female,0,Yes,No,55,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,No,Two year,No,Electronic check,102.65,5710.61,No
CUST-4489,Female,0,No,Yes,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),71.05,173.54,Yes
CUST-4490,Female,0,Yes,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,39.04,834.61,No
CUST-4491,Female,0,No,No,5,Yes,Yes,DSL,No,No,No,No internet service,No internet service,Yes,Two year,Yes,Electronic check,70.99,354.65,No
CUST-4492,Female,0,Yes,No,31,Yes,No,Fiber optic,No,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),74.06,2228.96,No
CUST-4493,Female,0,Yes,Yes,17,No,No phone service,DSL,Yes,No internet service,Yes,No,No,No,Month-to-month,No,Electronic check,92.99,1669.1,Yes
CUST-4494,Male,0,No,Yes,14,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,No,One year,No,Electronic check,40.21,562.9,No
CUST-4495,Male,1,Yes,No,39,Yes,No,Fiber optic,No,No,No internet service,No,No,No internet service,One year,Yes,Electronic check,55.2,2194.03,No
CUST-4496,Female,0,Yes,Yes,72,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,No,Mailed check,54.77,3895.57,No
CUST-4497,Male,0,Yes,No,5,Yes,Yes,DSL,Yes,No,Yes,No internet service,No internet service,Yes,One year,Yes,Electronic check,114.9,610.09,No
CUST-4498,Male,0,No,No,62,Yes,No,DSL,Yes,No,No,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),62.84,3935.91,No
CUST-4499,Male,1,Yes,No,66,Yes,No,DSL,No,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Mailed check,94.26,6268.2,No
CUST-4500,Male,0,No,Yes,10,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,Yes,Two year,Yes,Mailed check,93.83,1033.55,No
CUST-4501,Male,0,No,No,42,Yes,Yes,Fiber optic,No internet service,No,No,No,No,Yes,One year,Yes,Electronic check,44.82,1854.53,No
CUST-4502,Male,1,No,No,16,Yes,Yes,DSL,No internet service,No,No internet service,Yes,No,Yes,One year,Yes,Credit card (automatic),75.76,1202.83,No
CUST-4503,Male,0,No,Yes,3,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No,Yes,Two year,Yes,Mailed check,108.32,282.7,No
CUST-4504,Male,0,No,Yes,62,Yes,No phone service,No,No,Yes,Yes,No,No,No internet service,One year,No,Mailed check,65.99,4086.57,No
CUST-4505,Male,1,No,No,67,No,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),113.46,7635.03,No
CUST-4506,Male,0,No,No,40,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,39.66,1616.91,Yes
CUST-4507,Male,1,Yes,No,4,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No internet service,Yes,One year,Yes,Mailed check,25.49,184.0,No
CUST-4508,Male,0,No,No,31,Yes,No,DSL,No,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.04,3373.75,No
CUST-4509,Female,0,Yes,No,69,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,Yes,Month-to-month,No,Mailed check,103.62,7149.81,No
CUST-4510,Female,0,Yes,No,34,Yes,Yes,No,Yes,Yes,No internet service,No,Yes,No,One year,Yes,Electronic check,118.25,3965.91,No
CUST-4511,Female,0,Yes,No,21,Yes,Yes,DSL,No,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,86.62,1862.34,No
CUST-4512,Male,0,Yes,No,64,Yes,Yes,No,No internet service,No,No internet service,Yes,No,Yes,One year,Yes,Electronic check,112.61,7199.22,No
CUST-4513,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),101.52,2176.37,Yes
CUST-4514,Female,0,No,No,10,Yes,No,DSL,No internet service,No,No,Yes,Yes,No,Two year,Yes,Electronic check,103.29,1011.66,Yes
CUST-4515,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,No,Month-to-month,No,Electronic check,75.48,211.0,No
CUST-4516,Female,0,No,Yes,8,Yes,No,DSL,No,Yes,Yes,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),56.62,472.28,Yes
CUST-4517,Female,0,Yes,No,59,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,112.39,6680.62,Yes
CUST-4518,Male,0,No,Yes,13,Yes,No,DSL,No,Yes,No,No,No,No internet service,Month-to-month,Yes,Mailed check,61.64,820.61,Yes
CUST-4519,Female,0,Yes,No,17,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,72.42,1184.87,Yes
CUST-4520,Male,0,Yes,No,72,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),63.06,4522.05,Yes
CUST-4521,Female,1,Yes,No,22,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,One year,No,Bank transfer (automatic),75.05,1587.08,No
CUST-4522,Male,0,No,No,46,Yes,Yes,DSL,No,No,No internet service,No internet service,No,Yes,Month-to-month,No,Electronic check,65.52,3023.15,Yes
CUST-4523,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,Yes,No,One year,Yes,Credit card (automatic),22.84,1479.99,No
CUST-4524,Male,0,No,No,46,Yes,No,DSL,No,No internet service,No,Yes,No internet service,No internet service,One year,No,Electronic check,107.09,4940.83,No
CUST-4525,Female,0,No,No,29,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No,Yes,One year,Yes,Electronic check,62.88,1642.54,Yes
CUST-4526,Female,1,Yes,Yes,24,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,77.48,1900.02,No
CUST-4527,Female,1,Yes,No,27,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),32.06,810.44,No
CUST-4528,Female,0,No,No,24,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),18.34,392.46,No
CUST-4529,Female,0,No,No,57,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,Two year,No,Bank transfer (automatic),42.77,2506.48,No
CUST-4530,Female,0,No,No,40,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),89.16,3582.39,No
CUST-4531,Female,0,Yes,No,24,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,28.02,714.8,No
CUST-4532,Male,1,Yes,Yes,47,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,Yes,Electronic check,109.8,5110.33,No
CUST-4533,Female,0,Yes,No,9,Yes,No,Fiber optic,No,No,No internet service,Yes,No,No,Month-to-month,Yes,Mailed check,39.72,405.57,No
CUST-4534,Female,0,No,No,10,Yes,No,No,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,38.66,379.73,No
CUST-4535,Male,0,Yes,No,20,Yes,No,Fiber optic,No,No,Yes,No,No internet service,No internet service,One year,Yes,Electronic check,36.33,732.48,No
CUST-4536,Male,0,No,No,44,Yes,No,Fiber optic,No,No,No internet service,No,No,No,One year,Yes,Credit card (automatic),19.41,928.55,Yes
CUST-4537,Male,0,No,Yes,6,Yes,No,No,No,No,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),95.95,517.56,No
CUST-4538,Male,0,Yes,Yes,63,Yes,No,No,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,106.38,6747.59,No
CUST-4539,Female,0,Yes,No,63,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),80.03,5061.16,No
CUST-4540,Female,0,Yes,No,1,Yes,Yes,DSL,No,No,No,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),37.01,26.36,No
CUST-4541,Male,0,No,Yes,41,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,No,Month-to-month,No,Electronic check,46.81,1864.5,No
CUST-4542,Male,0,Yes,No,53,Yes,No,Fiber optic,Yes,No,No,No,No,No internet service,One year,Yes,Mailed check,66.07,3490.49,No
CUST-4543,Female,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,114.39,1674.93,No
CUST-4544,Female,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,42.98,790.0,No
CUST-4545,Female,0,No,Yes,58,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,91.9,5334.79,Yes
CUST-4546,Male,0,No,No,15,Yes,No,Fiber optic,No,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),62.38,901.85,Yes
CUST-4547,Male,0,No,No,5,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No,No,One year,No,Mailed check,48.08,168.52,Yes
CUST-4548,Male,0,No,Yes,56,Yes,No,DSL,Yes,No,Yes,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),64.05,3563.65,Yes
CUST-4549,Female,0,Yes,No,46,Yes,Yes,DSL,No internet service,No,No,No internet service,Yes,No internet service,One year,Yes,Electronic check,25.19,1220.55,No
CUST-4550,Male,1,Yes,Yes,47,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,98.67,4643.06,No
CUST-4551,Male,0,Yes,Yes,41,No,Yes,Fiber optic,No internet service,No,No,No,No,No internet service,One year,Yes,Credit card (automatic),42.57,1736.36,No
CUST-4552,Female,0,No,No,59,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,91.27,5469.86,No
CUST-4553,Male,0,No,Yes,3,No,No phone service,DSL,No,No internet service,No,No,No internet service,No,Month-to-month,No,Credit card (automatic),24.9,53.97,Yes
CUST-4554,Female,0,No,No,1,Yes,Yes,DSL,No,No,No,No internet service,No,Yes,One year,No,Electronic check,114.46,74.04,No
CUST-4555,Female,1,Yes,No,58,No,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),37.49,2194.62,No
CUST-4556,Female,0,No,Yes,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,107.16,2807.14,No
CUST-4557,Male,0,No,No,26,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,99.76,2564.42,Yes
CUST-4558,Female,0,Yes,No,71,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No,Yes,One year,Yes,Bank transfer (automatic),115.75,8178.37,No
CUST-4559,Female,1,Yes,No,6,Yes,Yes,DSL,Yes,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),66.27,469.97,Yes
CUST-4560,Female,0,No,No,62,Yes,Yes,DSL,No,Yes,No,No,No internet service,No,One year,No,Electronic check,91.47,5649.49,No
CUST-4561,Female,0,No,No,45,Yes,Yes,DSL,No,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),55.44,2422.21,No
CUST-4562,Female,1,Yes,No,62,Yes,No,Fiber optic,No,No internet service,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),36.62,2280.08,No
CUST-4563,Male,0,Yes,No,11,Yes,No,No,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,62.75,734.98,No
CUST-4564,Male,0,No,No,12,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,34.74,407.35,Yes
CUST-4565,Male,0,No,No,42,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No internet service,Two year,Yes,Mailed check,117.19,4948.84,No
CUST-4566,Female,0,No,No,16,Yes,Yes,Fiber optic,No,No,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,27.72,391.15,Yes
CUST-4567,Female,0,Yes,Yes,62,Yes,No,No,No,No internet service,No,No internet service,Yes,Yes,One year,Yes,Mailed check,77.51,4837.03,No
CUST-4568,Male,0,Yes,No,35,Yes,No,DSL,Yes,No internet service,Yes,No,No,No,Two year,No,Bank transfer (automatic),81.27,2796.69,No
CUST-4569,Female,0,No,No,7,Yes,Yes,Fiber optic,Yes,No,No,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),72.35,521.71,Yes
CUST-4570,Male,0,No,No,68,Yes,Yes,DSL,No internet service,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,84.88,5810.22,Yes
CUST-4571,Female,0,Yes,No,35,Yes,No,DSL,No,No internet service,No,No,No internet service,No,Two year,No,Electronic check,29.73,1045.49,No
CUST-4572,Female,1,Yes,No,27,Yes,Yes,Fiber optic,No,No internet service,No,No,No,Yes,Two year,No,Credit card (automatic),74.06,1937.85,No
CUST-4573,Male,0,No,Yes,46,No,No,No,No,No,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,47.01,2102.86,Yes
CUST-4574,Male,0,Yes,No,29,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,112.96,3355.5,Yes
CUST-4575,Male,0,No,No,22,Yes,No,No,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.97,2050.93,Yes
CUST-4576,Female,0,Yes,No,15,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),116.22,1781.56,No
CUST-4577,Female,0,Yes,Yes,13,Yes,Yes,No,No,Yes,No,No,Yes,No internet service,One year,No,Credit card (automatic),21.79,289.19,No
CUST-4578,Female,0,No,Yes,70,Yes,No,DSL,No,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),46.8,3225.8,No
CUST-4579,Female,0,Yes,No,51,Yes,No,DSL,No,No internet service,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),37.74,1898.1,No
CUST-4580,Male,0,No,No,36,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.13,773.67,No
CUST-4581,Female,1,No,Yes,28,Yes,No,Fiber optic,No internet service,Yes,No,No,No,No,Two year,No,Electronic check,42.47,1363.64,Yes
CUST-4582,Female,0,No,No,66,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),86.56,5697.09,Yes
CUST-4583,Male,1,Yes,Yes,14,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No internet service,One year,No,Electronic check,41.34,559.44,No
CUST-4584,Male,0,Yes,No,46,Yes,Yes,DSL,Yes,Yes,No,No,No internet service,No,Month-to-month,No,Electronic check,69.41,3110.95,Yes
CUST-4585,Male,0,Yes,No,45,Yes,Yes,Fiber optic,Yes,No,No,No,No,No internet service,Month-to-month,No,Electronic check,107.67,4762.65,Yes
CUST-4586,Female,0,No,Yes,51,Yes,No,DSL,No internet service,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Electronic check,88.07,4448.71,No
CUST-4587,Female,0,Yes,No,18,Yes,No,No,Yes,Yes,No,No,No internet service,No,Month-to-month,Yes,Mailed check,57.86,1019.23,No
CUST-4588,Female,0,Yes,No,20,Yes,No,DSL,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,55.62,1111.13,No
CUST-4589,Male,0,Yes,Yes,63,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Mailed check,64.03,4068.4,No
CUST-4590,Male,0,No,No,36,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),35.88,1302.72,Yes
CUST-4591,Female,0,Yes,No,26,Yes,Yes,No,No,No,Yes,No internet service,No internet service,No,Two year,No,Bank transfer (automatic),82.03,2168.12,No
CUST-4592,Female,0,Yes,Yes,54,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),54.78,2927.42,No
CUST-4593,Female,0,Yes,Yes,28,Yes,Yes,DSL,No,No,No,Yes,Yes,No internet service,Month-to-month,No,Mailed check,104.09,2910.98,No
CUST-4594,Female,0,No,Yes,19,Yes,No,DSL,Yes,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,94.41,1775.59,No
CUST-4595,Female,0,No,No,24,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Electronic check,79.66,1848.5,No
CUST-4596,Male,0,Yes,No,69,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),54.78,3681.12,No
CUST-4597,Female,0,No,No,62,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No internet service,Two year,Yes,Credit card (automatic),39.2,2396.94,No
CUST-4598,Male,0,Yes,No,35,Yes,Yes,DSL,Yes,No,No internet service,No,No,No,Two year,Yes,Electronic check,96.39,3249.6,No
